waste_id,date_listed,category,sub_category,description,location,quantity_kg,unit,demand_index,price_per_unit_lkr,total_value_lkr,status
d29248fa-7459-4d82-9ea0-e65a5d0ec710,2026-01-29,Metal,Steel Scraps,Baled Steel Scraps available at Seethawaka factory.,Seethawaka Export Processing Zone,186.11,kg,1.09,233.29,43417.6,Available
5149b600-b7b0-40e3-a835-df497b9b59ff,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Paliyagoda factory.,Paliyagoda,1178.22,kg,0.87,27.42,32306.79,Available
46a2c0bb-694a-4f5d-806f-d7cbeda3a7f3,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Ekala factory.,Ekala Industrial Estate,1955.65,kg,0.93,43.62,85305.45,Sold
9f76e953-0c4d-4452-aeb7-4b2ab2ce1ffa,2026-01-29,Paper,Mixed,Baled Mixed available at Katunayake factory.,Katunayake Export Processing Zone,159.86,kg,1.17,40.48,6471.13,Sold
ff8c5870-daf7-4c4a-9862-7222fbf08e89,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Ekala factory.,Ekala Industrial Estate,1970.49,kg,0.92,11.35,22365.06,Sold
b398fd25-c289-4c03-bd57-1dd529031c8d,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,93.36,units,0.88,640.77,59822.29,Available
75290d21-a5ed-4e5b-9c63-a41173968d3b,2026-01-29,Textile Offcuts,Cotton,Sorted Cotton available at Biyagama factory.,Biyagama Export Processing Zone,1486.9,kg,1.1,122.45,182070.91,Available
d2aca00f-c126-425e-85bd-c1593c6a2927,2026-01-29,Metal,Steel Scraps,Leftover Steel Scraps available at Koggala factory.,Koggala Export Processing Zone,687.61,kg,0.88,161.54,111076.52,Available
046c4a19-e914-4d42-aa49-ab69f1e3a4b1,2026-01-29,Paper,Cardboard,Baled Cardboard available at Colombo factory.,Colombo Industrial Zone,996.4,kg,1.19,57.16,56954.22,Available
f5b697c5-c721-42ac-a2d4-5bd03b21d0c2,2026-01-29,Paper,Cardboard,Baled Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,1174.52,kg,0.91,47.49,55777.95,Available
856e2a7a-2e1a-41aa-b64a-13d87159439c,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Colombo factory.,Colombo Industrial Zone,969.42,kg,0.95,129.57,125607.75,Available
7673e2cb-d2c2-4d5a-addb-c72143ec66b3,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Paliyagoda factory.,Paliyagoda,465.43,kg,1.05,366.22,170449.77,Sold
f8d768e0-a420-4826-bdac-98ea248ea5c0,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,1400.63,kg,1.06,458.45,642118.82,Available
68ecd77a-d636-4b27-b92b-332d9b84d089,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,341.81,kg,1.11,435.85,148977.89,Available
64696c8e-e89b-4de8-9343-e98138148804,2026-01-29,Plastic,HDPE Containers,Dirty HDPE Containers available at Horana factory.,Horana Export Processing Zone,1515.18,kg,1.17,115.69,175291.17,Available
3e73ed34-3fda-440b-8034-6ec3dcf2c880,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Koggala factory.,Koggala Export Processing Zone,1061.79,units,0.98,572.66,608044.66,Available
8b252bea-171a-4e7f-aa4f-7b5cb51f75de,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Katunayake factory.,Katunayake Export Processing Zone,983.4,kg,0.85,10.11,9942.17,Available
c384a928-8f19-454b-b008-639c7603d528,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Ekala factory.,Ekala Industrial Estate,872.12,kg,0.98,35.18,30681.18,Available
3f285eed-bbbc-4638-9aff-65245b74fc91,2026-01-29,Plastic,HDPE Containers,Dirty HDPE Containers available at Biyagama factory.,Biyagama Export Processing Zone,1739.74,kg,1.05,116.56,202784.09,Available
d87e68b7-d02c-4654-9ceb-22ef7a891928,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,85.04,kg,0.84,30.19,2567.36,Sold
3e30ff0e-6dc5-4be1-bfa8-168b25a91faf,2026-01-29,Textile Offcuts,Mixed,Dirty Mixed available at Colombo factory.,Colombo Industrial Zone,913.46,kg,0.87,49.48,45198.0,Sold
8a9ca59f-dfc3-4e7a-b118-bf362b74287c,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Paliyagoda factory.,Paliyagoda,1720.84,kg,0.97,78.68,135395.69,Available
080074f0-b70f-403e-a653-0232304c6cc0,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Colombo factory.,Colombo Industrial Zone,1004.69,kg,0.99,41.51,41704.68,Available
bebbae33-14f4-4b94-86fd-161dbd677fa9,2026-01-29,Plastic,PET Bottles,Unsorted PET Bottles available at Horana factory.,Horana Export Processing Zone,937.45,kg,1.13,108.27,101497.71,Sold
bce42584-fa17-4418-a2bb-437b99f4054c,2026-01-29,Paper,Cardboard,Baled Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,642.11,kg,0.88,52.83,33922.67,Sold
e4687a81-d225-41f1-af46-05e78abafb46,2026-01-29,Chemical,Empty Drums (Plastic),Clean Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,1377.03,units,1.09,674.25,928462.48,Sold
f2124a2c-460b-46fb-afe4-c06f320b8be2,2026-01-29,Textile Offcuts,Polyester,Dirty Polyester available at Ekala factory.,Ekala Industrial Estate,999.33,kg,0.97,53.72,53684.01,Sold
44d28423-394a-49fc-b5c3-2cddadb5d789,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Colombo factory.,Colombo Industrial Zone,246.04,kg,0.96,35.78,8803.31,Sold
012fe5b6-9c96-4406-9562-9b2b05171e5c,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,547.09,kg,1.08,379.62,207686.31,Available
debc7f5b-9349-4bba-b04c-14223a4df923,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Horana factory.,Horana Export Processing Zone,937.21,kg,0.87,7.96,7460.19,Available
7724dae0-6a32-43b5-8b09-a2db4e5dfb95,2026-01-29,Metal,Aluminum Cans,Sorted Aluminum Cans available at Seethawaka factory.,Seethawaka Export Processing Zone,1967.18,kg,0.94,382.28,752013.57,Available
c5e6e0b4-4397-46d2-8179-3329a66ba710,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,1941.57,kg,0.92,365.83,710284.55,Available
e52d1a71-1f64-4f7d-8db8-382c30606dec,2026-01-29,Metal,Aluminum Cans,Clean Aluminum Cans available at Paliyagoda factory.,Paliyagoda,1460.44,kg,0.86,377.49,551301.5,Sold
d06c588d-20e4-49db-b8bd-a56bd63943bf,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Paliyagoda factory.,Paliyagoda,1556.13,kg,1.15,70.55,109784.97,Available
cd797605-aaea-4666-ae3d-24e4225209c5,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Biyagama factory.,Biyagama Export Processing Zone,78.34,kg,1.07,82.5,6463.05,Available
96e69de0-a068-4d82-871f-eea9acb8f69f,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Seethawaka factory.,Seethawaka Export Processing Zone,553.16,kg,1.19,529.58,292942.47,Sold
7af5cd7c-0341-47d8-839f-07f69c2fb7d9,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Biyagama factory.,Biyagama Export Processing Zone,909.32,kg,0.99,229.77,208934.46,Available
a83be6a1-19e5-43a9-894d-2de3b83a5a08,2026-01-29,Paper,Cardboard,Baled Cardboard available at Biyagama factory.,Biyagama Export Processing Zone,836.54,kg,1.15,58.74,49138.36,Sold
3fffa6a4-022a-4093-9703-a3b82916b9ef,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Horana factory.,Horana Export Processing Zone,1865.73,kg,0.88,29.12,54330.06,Available
91df0eef-d7a5-46b5-9067-b12101149e95,2026-01-29,Plastic,HDPE Containers,Clean HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,1560.19,kg,1.12,143.21,223434.81,Sold
71704e53-f80b-4087-8769-96f55ff9cbfe,2026-01-29,Textile Offcuts,Mixed,Clean Mixed available at Horana factory.,Horana Export Processing Zone,1641.88,kg,0.9,32.87,53968.6,Available
096be229-98dd-4781-8d69-63e36fd8b59f,2026-01-29,Textile Offcuts,Cotton,Loose Cotton available at Biyagama factory.,Biyagama Export Processing Zone,1539.76,kg,0.82,47.71,73461.95,Available
8e9bee36-582e-45c9-b524-71bbd1e263e2,2026-01-29,Textile Offcuts,Mixed,Dirty Mixed available at Horana factory.,Horana Export Processing Zone,1586.08,kg,1.02,61.19,97052.24,Sold
22c42d8d-a6e0-46f1-b053-b2f20bc5007e,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Biyagama factory.,Biyagama Export Processing Zone,660.25,kg,1.14,114.5,75598.62,Available
3a320d80-addd-4853-b629-baa110778199,2026-01-29,Paper,Cardboard,Baled Cardboard available at Paliyagoda factory.,Paliyagoda,601.0,kg,1.11,35.75,21485.75,Available
90aaee1a-9cd0-4226-aafc-40df82380fcf,2026-01-29,Plastic,HDPE Containers,Loose HDPE Containers available at Colombo factory.,Colombo Industrial Zone,308.11,kg,0.83,113.92,35099.89,Available
eacf0367-93e9-4523-afbf-22cae08bc5ea,2026-01-29,Paper,Cardboard,Unsorted Cardboard available at Ekala factory.,Ekala Industrial Estate,990.21,kg,0.98,38.57,38192.4,Sold
73b0a7f9-6d7a-4dc5-a9d1-80b30530c2db,2026-01-29,Textile Offcuts,Mixed,Clean Mixed available at Koggala factory.,Koggala Export Processing Zone,145.7,kg,1.19,65.51,9544.81,Available
a3c311ab-6c53-4785-8b6b-9277b5fc36bd,2026-01-29,Paper,Cardboard,Sorted Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,1595.29,kg,1.0,36.45,58148.32,Available
bb122bf0-e6bf-4ffc-a619-9151e6e93abf,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,160.14,kg,1.09,472.38,75646.93,Available
7e107e83-4952-4837-b0bc-5824a7c5be20,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Katunayake factory.,Katunayake Export Processing Zone,750.41,kg,0.96,50.23,37693.09,Available
b7873eef-5fa7-45b8-9265-2312cc3edfb7,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Katunayake factory.,Katunayake Export Processing Zone,710.86,kg,0.8,323.89,230240.45,Available
788ba1e5-ed93-4dbc-8545-4ef0f422930d,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Koggala factory.,Koggala Export Processing Zone,1703.42,kg,1.13,100.29,170835.99,Available
6a199181-8d2f-4482-be03-b6456213be77,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1852.2,kg,0.97,74.5,137988.9,Available
d351efde-92b4-4375-8780-5384787fc31f,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Koggala factory.,Koggala Export Processing Zone,653.42,kg,1.2,48.66,31795.42,Available
2f383888-5b73-44f5-ab95-57aed511b44f,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Biyagama factory.,Biyagama Export Processing Zone,211.93,kg,1.15,89.49,18965.62,Available
b24bfaf1-7d91-4a3e-a2b0-b5f678623ec5,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,56.03,kg,0.99,8.89,498.11,Available
1f7b0919-0c11-48b9-beda-778bb8b4ab33,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,1183.75,kg,1.2,194.85,230653.69,Sold
8eff192e-1357-455e-a23c-6694a1a3fd43,2026-01-29,Paper,Mixed,Baled Mixed available at Colombo factory.,Colombo Industrial Zone,1685.03,kg,1.18,39.9,67232.7,Available
4e417ecd-28e0-405e-9346-2aebae5e8097,2026-01-29,Paper,Mixed,Leftover Mixed available at Horana factory.,Horana Export Processing Zone,1735.18,kg,1.18,37.49,65051.9,Available
f3a03d20-b2cf-4d68-aae3-aeb4cc16410f,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Ekala factory.,Ekala Industrial Estate,1196.09,kg,1.05,218.88,261800.18,Available
aa333447-2feb-41a4-bc3e-37bf94b5bcee,2026-01-29,Metal,Steel Scraps,Unsorted Steel Scraps available at Ekala factory.,Ekala Industrial Estate,429.83,kg,0.94,224.79,96621.49,Available
26694d10-5f99-4353-8e0d-bc2ac692718e,2026-01-29,Plastic,HDPE Containers,Clean HDPE Containers available at Koggala factory.,Koggala Export Processing Zone,1523.27,kg,0.96,106.12,161649.41,Available
c86ce738-eee1-4c89-94b4-f67828130586,2026-01-29,Metal,Steel Scraps,Leftover Steel Scraps available at Paliyagoda factory.,Paliyagoda,1970.09,kg,0.96,201.18,396342.71,Sold
1b1ff103-b1d7-4c8c-9fad-5ff6fa6e4cf1,2026-01-29,Paper,Mixed,Leftover Mixed available at Koggala factory.,Koggala Export Processing Zone,1801.27,kg,0.91,35.17,63350.67,Available
7eb341be-c8af-4821-bf84-73ec40624b5b,2026-01-29,Plastic,LDPE Wrap,Mixed LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1289.13,kg,0.92,69.36,89414.06,Available
c4c0ad65-1e8c-48d5-a974-58b126a47484,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1277.64,kg,0.93,80.18,102441.18,Available
90a50c1e-acac-48e5-8c86-b164818d3fc4,2026-01-29,Textile Offcuts,Mixed,Clean Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,613.1,kg,0.87,34.05,20876.06,Available
3ab379be-a162-49f4-ae46-53796c5ef3d6,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Biyagama factory.,Biyagama Export Processing Zone,1364.83,units,0.92,700.75,956404.62,Available
406085d9-3b3d-47cf-b91b-049a391f7865,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Ekala factory.,Ekala Industrial Estate,1213.46,kg,0.89,20.92,25385.58,Available
56157622-f71d-4eac-a9a8-a84597f2d96e,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,618.02,kg,1.12,7.18,4437.38,Available
9e6539db-31e7-4061-b7b6-cad182490ac9,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Horana factory.,Horana Export Processing Zone,266.07,kg,1.05,462.95,123177.11,Available
6bb2e4a1-f711-447d-bffa-5fbb14fa1e59,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Paliyagoda factory.,Paliyagoda,177.23,units,1.07,751.88,133255.69,Sold
5578191c-7134-4abe-a6ac-c3aa306075e9,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Paliyagoda factory.,Paliyagoda,1575.41,kg,0.91,189.94,299233.38,Available
98e71db9-92e6-46c7-b8cd-21c706cf99e4,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,1759.61,units,1.09,589.43,1037166.92,Available
46a68765-b917-40b3-a9c7-88324548bcb2,2026-01-29,Textile Offcuts,Mixed,Loose Mixed available at Katunayake factory.,Katunayake Export Processing Zone,796.71,kg,1.16,39.67,31605.49,Available
a18343d2-3d68-4294-8643-4c9d8f43d054,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,174.2,units,1.14,880.78,153431.88,Available
24bb3224-8af0-46b3-90e3-10260cb940f5,2026-01-29,Plastic,LDPE Wrap,Leftover LDPE Wrap available at Colombo factory.,Colombo Industrial Zone,997.44,kg,0.98,69.15,68972.98,Available
b832fc28-3309-41f0-ae49-d81453d1ac02,2026-01-29,Chemical,Empty Drums (Plastic),Sorted Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,1372.47,units,0.88,657.33,902165.71,Available
29fa4f98-9fed-4c79-bd6f-ac0023ad1d8a,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Ekala factory.,Ekala Industrial Estate,164.9,kg,1.18,154.74,25516.63,Available
3c746ace-858f-4e2a-8a74-fddf873f6fa5,2026-01-29,Plastic,LDPE Wrap,Dirty LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1374.04,kg,1.2,122.03,167674.1,Available
1402108c-35c5-4ded-b100-d3e08757a135,2026-01-29,Chemical,Empty Drums (Plastic),Baled Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1293.15,units,1.07,660.51,854138.51,Available
8c28e1bd-89fc-4dc9-918d-cbf7800b1fe7,2026-01-29,Textile Offcuts,Mixed,Baled Mixed available at Biyagama factory.,Biyagama Export Processing Zone,566.9,kg,1.13,39.89,22613.64,Sold
af52db7d-6e5f-412f-8bdb-e1e54bf89a82,2026-01-29,Metal,Aluminum Cans,Clean Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,456.44,kg,1.06,426.12,194498.21,Sold
10facaca-072b-47c6-a9fc-99ce0ded7745,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Paliyagoda factory.,Paliyagoda,1391.76,kg,1.03,175.24,243892.02,Available
f6df9b2c-a1c9-4efe-95ed-77072efaa708,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Paliyagoda factory.,Paliyagoda,602.39,kg,0.98,56.3,33914.56,Sold
3f2fcffd-5270-45e4-ac3b-7bef2d87cd46,2026-01-29,Plastic,LDPE Wrap,Mixed LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1020.34,kg,1.19,116.79,119165.51,Available
262a57f2-a280-4f10-8bbc-e0fcc2edf66d,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,289.07,kg,0.81,281.13,81266.25,Sold
184cd39f-5241-42e5-9f7c-d1627574dc1e,2026-01-29,Chemical,Empty Drums (Plastic),Baled Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,1995.73,units,1.06,639.39,1276049.8,Available
e61a430a-639c-4e4d-a9a0-d4970cf5c309,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Katunayake factory.,Katunayake Export Processing Zone,708.91,kg,0.87,364.12,258128.31,Available
ff0469d0-d18f-4fa8-88af-94e8eb500004,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Katunayake factory.,Katunayake Export Processing Zone,799.56,kg,1.12,38.91,31110.88,Available
7a74bd02-1c0c-457f-9ad1-00d31242168a,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Katunayake factory.,Katunayake Export Processing Zone,828.52,kg,1.12,134.87,111742.49,Available
46de2183-1cdb-47e7-8d92-306077591bf3,2026-01-29,Plastic,PET Bottles,Mixed PET Bottles available at Paliyagoda factory.,Paliyagoda,884.95,kg,1.16,108.47,95990.53,Available
3d401040-c8a8-4938-8416-b4dd6acb12f9,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Paliyagoda factory.,Paliyagoda,1062.79,units,0.91,688.93,732187.91,Available
475b4a05-1e20-40b5-a34b-3372d004de90,2026-01-29,Chemical,Empty Drums (Plastic),Sorted Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,1552.87,units,1.12,877.65,1362876.36,Available
083d0405-f9e4-4253-a79a-0592d3fa7e67,2026-01-29,Paper,Cardboard,Sorted Cardboard available at Paliyagoda factory.,Paliyagoda,1810.13,kg,0.94,48.61,87990.42,Available
faa421ac-c082-4aa5-8a3b-b56664ba6a1f,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Katunayake factory.,Katunayake Export Processing Zone,199.14,kg,1.12,87.72,17468.56,Available
76f4534b-3463-444d-ae21-4ae6d14e5a9b,2026-01-29,Paper,Mixed,Unsorted Mixed available at Biyagama factory.,Biyagama Export Processing Zone,1878.88,kg,1.2,39.64,74478.8,Sold
b1a9e430-6634-4101-a9eb-4c3a3dd63fe5,2026-01-29,Paper,Cardboard,Loose Cardboard available at Paliyagoda factory.,Paliyagoda,1295.43,kg,1.03,39.41,51052.9,Available
5eb0f9da-17a2-490a-9e2c-1059dd7ed31d,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,271.47,units,0.86,647.43,175757.82,Available
9cc8cd27-c2a5-465e-a2f0-4472ca426073,2026-01-29,Metal,Steel Scraps,Unsorted Steel Scraps available at Horana factory.,Horana Export Processing Zone,1847.1,kg,0.95,234.46,433071.07,Available
e992b048-5467-4a24-9447-e2b8fecaca15,2026-01-29,Textile Offcuts,Mixed,Loose Mixed available at Koggala factory.,Koggala Export Processing Zone,1504.31,kg,0.92,44.37,66746.23,Available
97cde13b-55be-46f8-a3f7-2d819a87f9bf,2026-01-29,Chemical,Empty Drums (Plastic),Leftover Empty Drums (Plastic) available at Ekala factory.,Ekala Industrial Estate,690.85,units,1.03,696.26,481011.22,Available
d17cfc6c-aecb-41fa-86e3-5a2148df1241,2026-01-29,Organic,Food Waste,Dirty Food Waste available at Horana factory.,Horana Export Processing Zone,1524.2,kg,0.81,8.42,12833.76,Available
e4d79bea-07c9-4341-ac9d-211bdeff9463,2026-01-29,Textile Offcuts,Mixed,Clean Mixed available at Paliyagoda factory.,Paliyagoda,1718.93,kg,0.88,41.91,72040.36,Available
03c9ec29-56fa-4d69-8937-4ec4c1ad118c,2026-01-29,Textile Offcuts,Cotton,Leftover Cotton available at Biyagama factory.,Biyagama Export Processing Zone,1510.87,kg,1.02,78.36,118391.77,Available
fcfb8c3a-9791-4bf6-ba26-ac625dfdc07f,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Biyagama factory.,Biyagama Export Processing Zone,690.8,units,0.98,708.34,489321.27,Available
